시점,시도,주택유형,개수
2013.08,대구광역시,단독,47
2013.08,대전광역시,단독,53
2013.08,부산광역시,단독,36
2013.08,서울특별시,단독,59
2013.08,세종특별자치시,단독,23
2013.08,울산광역시,단독,60
2013.08,인천광역시,단독,46
2013.08,전라남도,단독,455
2013.08,전북특별자치도,단독,365
2013.08,제주특별자치도,단독,102
2013.08,충청남도,단독,428
2013.08,충청북도,단독,290
2013.09,강원특별자치도,단독,283
2013.09,경기도,단독,457
2013.09,경상남도,단독,417
2013.09,경상북도,단독,488
2013.09,광주광역시,단독,58
2013.09,대구광역시,단독,25
2013.09,대전광역시,단독,31
2013.09,부산광역시,단독,51
2013.09,서울특별시,단독,60
2013.09,세종특별자치시,단독,18
2013.09,울산광역시,단독,41
2013.09,인천광역시,단독,40
2013.09,전라남도,단독,351
2013.09,전북특별자치도,단독,375
2013.09,제주특별자치도,단독,88
2013.09,충청남도,단독,350
2013.09,충청북도,단독,341
2013.10,강원특별자치도,단독,349
2013.10,경기도,단독,541
2013.10,경상남도,단독,390
2013.10,경상북도,단독,515
2013.10,광주광역시,단독,63
2013.10,대구광역시,단독,50
2013.10,대전광역시,단독,27
2013.10,부산광역시,단독,33
2013.10,서울특별시,단독,92
2013.10,세종특별자치시,단독,23
2013.10,울산광역시,단독,54
2013.10,인천광역시,단독,48
2013.10,전라남도,단독,380
2013.10,전북특별자치도,단독,303
2013.10,제주특별자치도,단독,101
2013.10,충청남도,단독,398
2013.10,충청북도,단독,344
2013.11,강원특별자치도,단독,388
2013.11,경기도,단독,588
2013.11,경상남도,단독,391
2013.11,경상북도,단독,499
2013.11,광주광역시,단독,42
2013.11,대구광역시,단독,65
2013.11,대전광역시,단독,74
2013.11,부산광역시,단독,49
2013.11,서울특별시,단독,55
2013.11,세종특별자치시,단독,21
2013.11,울산광역시,단독,67
2013.11,인천광역시,단독,53
2013.11,전라남도,단독,351
2013.11,전북특별자치도,단독,340
2013.11,제주특별자치도,단독,108
2013.11,충청남도,단독,389
2013.11,충청북도,단독,340
2013.12,강원특별자치도,단독,435
2013.12,경기도,단독,689
2013.12,경상남도,단독,546
2013.12,경상북도,단독,649
2013.12,광주광역시,단독,78
2013.12,대구광역시,단독,98
2013.12,대전광역시,단독,51
2013.12,부산광역시,단독,48
2013.12,서울특별시,단독,80
2013.12,세종특별자치시,단독,33
2013.12,울산광역시,단독,54
2013.12,인천광역시,단독,78
2013.12,전라남도,단독,491
2013.12,전북특별자치도,단독,351
2013.12,제주특별자치도,단독,124
2013.12,충청남도,단독,491
2013.12,충청북도,단독,395
2014.01,강원특별자치도,단독,262
2014.01,경기도,단독,420
2014.01,경상남도,단독,473
2014.01,경상북도,단독,605
2014.01,광주광역시,단독,48
2014.01,대구광역시,단독,112
2014.01,대전광역시,단독,23
2014.01,부산광역시,단독,83
2014.01,서울특별시,단독,58
2014.01,세종특별자치시,단독,12
2014.01,울산광역시,단독,67
2014.01,인천광역시,단독,58
2014.01,전라남도,단독,363
2014.01,전북특별자치도,단독,212
2014.01,제주특별자치도,단독,104
2014.01,충청남도,단독,262
2014.01,충청북도,단독,291
2014.02,강원특별자치도,단독,110
2014.02,경기도,단독,345
2014.02,경상남도,단독,310
2014.02,경상북도,단독,262
2014.02,광주광역시,단독,21
2014.02,대구광역시,단독,55
2014.02,대전광역시,단독,16
2014.02,부산광역시,단독,62
2014.02,서울특별시,단독,48
2014.02,세종특별자치시,단독,10
2014.02,울산광역시,단독,42
2014.02,인천광역시,단독,18
2014.02,전라남도,단독,221
2014.02,전북특별자치도,단독,194
2014.02,제주특별자치도,단독,86
2014.02,충청남도,단독,173
2014.02,충청북도,단독,201
2014.03,강원특별자치도,단독,128
2014.03,경기도,단독,313
2014.03,경상남도,단독,303
2014.03,경상북도,단독,291
2014.03,광주광역시,단독,62
2014.03,대구광역시,단독,42
2014.03,대전광역시,단독,23
2014.03,부산광역시,단독,41
2014.03,서울특별시,단독,38
2014.03,세종특별자치시,단독,7
2014.03,울산광역시,단독,36
2014.03,인천광역시,단독,39
2014.03,전라남도,단독,204
2014.03,전북특별자치도,단독,118
2014.03,제주특별자치도,단독,102
2014.03,충청남도,단독,161
2014.03,충청북도,단독,181
2014.04,강원특별자치도,단독,144
2014.04,경기도,단독,357
2014.04,경상남도,단독,297
2014.04,경상북도,단독,277
2014.04,광주광역시,단독,35
2014.04,대구광역시,단독,53
2014.04,대전광역시,단독,16
2014.04,부산광역시,단독,34
2014.04,서울특별시,단독,38
2014.04,세종특별자치시,단독,10
2014.04,울산광역시,단독,40
2014.04,인천광역시,단독,32
2014.04,전라남도,단독,231
2014.04,전북특별자치도,단독,146
2014.04,제주특별자치도,단독,126
2014.04,충청남도,단독,180
2014.04,충청북도,단독,139
2014.05,강원특별자치도,단독,191
2014.05,경기도,단독,391
2014.05,경상남도,단독,326
2014.05,경상북도,단독,392
2014.05,광주광역시,단독,61
2014.05,대구광역시,단독,39
2014.05,대전광역시,단독,22
2014.05,부산광역시,단독,62
2014.05,서울특별시,단독,25
2014.05,세종특별자치시,단독,20
2014.05,울산광역시,단독,43
2014.05,인천광역시,단독,47
2014.05,전라남도,단독,253
2014.05,전북특별자치도,단독,208
2014.05,제주특별자치도,단독,103
2014.05,충청남도,단독,250
2014.05,충청북도,단독,144
2014.06,강원특별자치도,단독,289
2014.06,경기도,단독,411
2014.06,경상남도,단독,424
2014.06,경상북도,단독,483
2014.06,광주광역시,단독,67
2014.06,대구광역시,단독,53
2014.06,대전광역시,단독,39
2014.06,부산광역시,단독,47
2014.06,서울특별시,단독,63
2014.06,세종특별자치시,단독,29
2014.06,울산광역시,단독,67
2014.06,인천광역시,단독,40
2014.06,전라남도,단독,382
2014.06,전북특별자치도,단독,361
2014.06,제주특별자치도,단독,128
2014.06,충청남도,단독,378
2014.06,충청북도,단독,300
2014.07,강원특별자치도,단독,413
2014.07,경기도,단독,658
2014.07,경상남도,단독,599
2014.07,경상북도,단독,772
2014.07,광주광역시,단독,49
2014.07,대구광역시,단독,77
2014.07,대전광역시,단독,56
2014.07,부산광역시,단독,97
2014.07,서울특별시,단독,76
2014.07,세종특별자치시,단독,38
2014.07,울산광역시,단독,36
2014.07,인천광역시,단독,59
2014.07,전라남도,단독,456
2014.07,전북특별자치도,단독,364
2014.07,제주특별자치도,단독,140
2014.07,충청남도,단독,500
2014.07,충청북도,단독,422
2014.08,강원특별자치도,단독,327
2014.08,경기도,단독,496
2014.08,경상남도,단독,428
2014.08,경상북도,단독,624
2014.08,광주광역시,단독,60
2014.08,대구광역시,단독,58
2014.08,대전광역시,단독,26
2014.08,부산광역시,단독,96
2014.08,서울특별시,단독,102
2014.08,세종특별자치시,단독,23
2014.08,울산광역시,단독,65
2014.08,인천광역시,단독,76
2014.08,전라남도,단독,421
2014.08,전북특별자치도,단독,354
2014.08,제주특별자치도,단독,78
2014.08,충청남도,단독,424
2014.08,충청북도,단독,338
2014.09,강원특별자치도,단독,273
2014.09,경기도,단독,523
2014.09,경상남도,단독,436
2014.09,경상북도,단독,470
2014.09,광주광역시,단독,47
2014.09,대구광역시,단독,73
2014.09,대전광역시,단독,22
2014.09,부산광역시,단독,86
2014.09,서울특별시,단독,104
2014.09,세종특별자치시,단독,17
2014.09,울산광역시,단독,84
2014.09,인천광역시,단독,49
2014.09,전라남도,단독,335
2014.09,전북특별자치도,단독,243
2014.09,제주특별자치도,단독,95
2014.09,충청남도,단독,390
2014.09,충청북도,단독,266
2014.10,강원특별자치도,단독,332
2014.10,경기도,단독,593
2014.10,경상남도,단독,435
2014.10,경상북도,단독,527
2014.10,광주광역시,단독,59
2014.10,대구광역시,단독,97
2014.10,대전광역시,단독,34
2014.10,부산광역시,단독,71
2014.10,서울특별시,단독,75
2014.10,세종특별자치시,단독,26
2014.10,울산광역시,단독,81
2014.10,인천광역시,단독,72
2014.10,전라남도,단독,355
2014.10,전북특별자치도,단독,299
2014.10,제주특별자치도,단독,156
2014.10,충청남도,단독,358
2014.10,충청북도,단독,292
2014.11,강원특별자치도,단독,354
2014.11,경기도,단독,593
2014.11,경상남도,단독,418
2014.11,경상북도,단독,604
2014.11,광주광역시,단독,67
2014.11,대구광역시,단독,89
2014.11,대전광역시,단독,28
2014.11,부산광역시,단독,77
2014.11,서울특별시,단독,79
2014.11,세종특별자치시,단독,24
2014.11,울산광역시,단독,98
2014.11,인천광역시,단독,88
2014.11,전라남도,단독,350
2014.11,전북특별자치도,단독,299
2014.11,제주특별자치도,단독,112
2014.11,충청남도,단독,433
2014.11,충청북도,단독,432
2014.12,강원특별자치도,단독,454
2014.12,경기도,단독,760
2014.12,경상남도,단독,596
2014.12,경상북도,단독,764
2014.12,광주광역시,단독,45
2014.12,대구광역시,단독,91
2014.12,대전광역시,단독,45
2014.12,부산광역시,단독,93
2014.12,서울특별시,단독,106
2014.12,세종특별자치시,단독,27
2014.12,울산광역시,단독,73
2014.12,인천광역시,단독,102
2014.12,전라남도,단독,474
2014.12,전북특별자치도,단독,511
2014.12,제주특별자치도,단독,156
2014.12,충청남도,단독,472
2014.12,충청북도,단독,420
2015.01,강원특별자치도,단독,237
2015.01,경기도,단독,684
2015.01,경상남도,단독,569
2015.01,경상북도,단독,503
2015.01,광주광역시,단독,118
2015.01,대구광역시,단독,108
2015.01,대전광역시,단독,47
2015.01,부산광역시,단독,201
2015.01,서울특별시,단독,181
2015.01,세종특별자치시,단독,29
2015.01,울산광역시,단독,92
2015.01,인천광역시,단독,143
2015.01,전라남도,단독,514
2015.01,전북특별자치도,단독,253
2015.01,제주특별자치도,단독,178
2015.01,충청남도,단독,347
2015.01,충청북도,단독,313
2015.02,강원특별자치도,단독,202
2015.02,경기도,단독,380
2015.02,경상남도,단독,376
2015.02,경상북도,단독,500
2015.02,광주광역시,단독,27
2015.02,대구광역시,단독,75
2015.02,대전광역시,단독,70
2015.02,부산광역시,단독,132
2015.02,서울특별시,단독,81
2015.02,세종특별자치시,단독,36
2015.02,울산광역시,단독,125
2015.02,인천광역시,단독,88
2015.02,전라남도,단독,341
2015.02,전북특별자치도,단독,175
2015.02,제주특별자치도,단독,86
2015.02,충청남도,단독,203
2015.02,충청북도,단독,155
2015.03,강원특별자치도,단독,145
2015.03,경기도,단독,372
2015.03,경상남도,단독,390
2015.03,경상북도,단독,493
2015.03,광주광역시,단독,29
2015.03,대구광역시,단독,76
2015.03,대전광역시,단독,20
2015.03,부산광역시,단독,69
2015.03,서울특별시,단독,51
2015.03,세종특별자치시,단독,19
2015.03,울산광역시,단독,108
2015.03,인천광역시,단독,61
2015.03,전라남도,단독,305
2015.03,전북특별자치도,단독,169
2015.03,제주특별자치도,단독,142
2015.03,충청남도,단독,220
2015.03,충청북도,단독,149
2015.04,강원특별자치도,단독,163
2015.04,경기도,단독,405
2015.04,경상남도,단독,310
2015.04,경상북도,단독,333
2015.04,광주광역시,단독,32
2015.04,대구광역시,단독,60
2015.04,대전광역시,단독,23
2015.04,부산광역시,단독,52
2015.04,서울특별시,단독,57
2015.04,세종특별자치시,단독,7
2015.04,울산광역시,단독,46
2015.04,인천광역시,단독,70
2015.04,전라남도,단독,272
2015.04,전북특별자치도,단독,145
2015.04,제주특별자치도,단독,111
2015.04,충청남도,단독,187
2015.04,충청북도,단독,206
2015.05,강원특별자치도,단독,171
2015.05,경기도,단독,442
2015.05,경상남도,단독,259
2015.05,경상북도,단독,342
2015.05,광주광역시,단독,26
2015.05,대구광역시,단독,48
2015.05,대전광역시,단독,37
2015.05,부산광역시,단독,56
2015.05,서울특별시,단독,18
2015.05,세종특별자치시,단독,11
2015.05,울산광역시,단독,62
2015.05,인천광역시,단독,46
2015.05,전라남도,단독,234
2015.05,전북특별자치도,단독,185
2015.05,제주특별자치도,단독,101
2015.05,충청남도,단독,224
2015.05,충청북도,단독,186
2015.06,강원특별자치도,단독,334
2015.06,경기도,단독,526
2015.06,경상남도,단독,446
2015.06,경상북도,단독,748
2015.06,광주광역시,단독,23
2015.06,대구광역시,단독,87
2015.06,대전광역시,단독,33
2015.06,부산광역시,단독,61
2015.06,서울특별시,단독,62
2015.06,세종특별자치시,단독,11
2015.06,울산광역시,단독,85
2015.06,인천광역시,단독,58
2015.06,전라남도,단독,380
2015.06,전북특별자치도,단독,323
2015.06,제주특별자치도,단독,139
2015.06,충청남도,단독,379
2015.06,충청북도,단독,319
2015.07,강원특별자치도,단독,485
2015.07,경기도,단독,675
2015.07,경상남도,단독,533
2015.07,경상북도,단독,740
2015.07,광주광역시,단독,70
2015.07,대구광역시,단독,109
2015.07,대전광역시,단독,41
2015.07,부산광역시,단독,40
2015.07,서울특별시,단독,71
2015.07,세종특별자치시,단독,23
2015.07,울산광역시,단독,63
2015.07,인천광역시,단독,76
2015.07,전라남도,단독,464
2015.07,전북특별자치도,단독,387
2015.07,제주특별자치도,단독,134
2015.07,충청남도,단독,490
2015.07,충청북도,단독,401
2015.08,강원특별자치도,단독,373
2015.08,경기도,단독,608
2015.08,경상남도,단독,502
2015.08,경상북도,단독,680
2015.08,광주광역시,단독,119
2015.08,대구광역시,단독,102
2015.08,대전광역시,단독,66
2015.08,부산광역시,단독,81
2015.08,서울특별시,단독,82
2015.08,세종특별자치시,단독,22
2015.08,울산광역시,단독,80
2015.08,인천광역시,단독,109
2015.08,전라남도,단독,424
2015.08,전북특별자치도,단독,305
2015.08,제주특별자치도,단독,153
2015.08,충청남도,단독,451
2015.08,충청북도,단독,323
2015.09,강원특별자치도,단독,413
2015.09,경기도,단독,634
2015.09,경상남도,단독,528
2015.09,경상북도,단독,701
2015.09,광주광역시,단독,93
2015.09,대구광역시,단독,125
2015.09,대전광역시,단독,41
2015.09,부산광역시,단독,51
2015.09,서울특별시,단독,98
2015.09,세종특별자치시,단독,24
2015.09,울산광역시,단독,88
2015.09,인천광역시,단독,68
2015.09,전라남도,단독,443
2015.09,전북특별자치도,단독,317
2015.09,제주특별자치도,단독,106
2015.09,충청남도,단독,481
2015.09,충청북도,단독,478
2015.10,강원특별자치도,단독,337
2015.10,경기도,단독,657
2015.10,경상남도,단독,385
2015.10,경상북도,단독,564
2015.10,광주광역시,단독,61
2015.10,대구광역시,단독,149
2015.10,대전광역시,단독,78
2015.10,부산광역시,단독,48
2015.10,서울특별시,단독,75
2015.10,세종특별자치시,단독,26
2015.10,울산광역시,단독,71
2015.10,인천광역시,단독,80
2015.10,전라남도,단독,370
2015.10,전북특별자치도,단독,269
2015.10,제주특별자치도,단독,178
2015.10,충청남도,단독,414
2015.10,충청북도,단독,336
2015.11,강원특별자치도,단독,389
2015.11,경기도,단독,735
2015.11,경상남도,단독,441
2015.11,경상북도,단독,558
2015.11,광주광역시,단독,63
2015.11,대구광역시,단독,81
2015.11,대전광역시,단독,56
2015.11,부산광역시,단독,43
2015.11,서울특별시,단독,62
2015.11,세종특별자치시,단독,24
2015.11,울산광역시,단독,74
2015.11,인천광역시,단독,154
2015.11,전라남도,단독,390
2015.11,전북특별자치도,단독,298
2015.11,제주특별자치도,단독,160
2015.11,충청남도,단독,441
2015.11,충청북도,단독,403
2015.12,강원특별자치도,단독,443
2015.12,경기도,단독,970
2015.12,경상남도,단독,558
2015.12,경상북도,단독,794
2015.12,광주광역시,단독,126
2015.12,대구광역시,단독,128
2015.12,대전광역시,단독,79
2015.12,부산광역시,단독,43
2015.12,서울특별시,단독,103
2015.12,세종특별자치시,단독,33
2015.12,울산광역시,단독,79
2015.12,인천광역시,단독,86
2015.12,전라남도,단독,443
2015.12,전북특별자치도,단독,275
2015.12,제주특별자치도,단독,173
2015.12,충청남도,단독,453
2015.12,충청북도,단독,465
2016.01,강원특별자치도,단독,275
2016.01,경기도,단독,525
2016.01,경상남도,단독,496
2016.01,경상북도,단독,557
2016.01,광주광역시,단독,105
2016.01,대구광역시,단독,87
2016.01,대전광역시,단독,102
2016.01,부산광역시,단독,51
2016.01,서울특별시,단독,89
2016.01,세종특별자치시,단독,30
2016.01,울산광역시,단독,80
2016.01,인천광역시,단독,64
2016.01,전라남도,단독,365
2016.01,전북특별자치도,단독,253
2016.01,제주특별자치도,단독,154
2016.01,충청남도,단독,295
2016.01,충청북도,단독,309
2016.02,강원특별자치도,단독,172
2016.02,경기도,단독,545
2016.02,경상남도,단독,332
2016.02,경상북도,단독,391
2016.02,광주광역시,단독,24
2016.02,대구광역시,단독,56
2016.02,대전광역시,단독,37
2016.02,부산광역시,단독,54
2016.02,서울특별시,단독,79
2016.02,세종특별자치시,단독,22
2016.02,울산광역시,단독,66
2016.02,인천광역시,단독,46
2016.02,전라남도,단독,222
2016.02,전북특별자치도,단독,130
2016.02,제주특별자치도,단독,166
2016.02,충청남도,단독,225
2016.02,충청북도,단독,206
2016.03,강원특별자치도,단독,181
2016.03,경기도,단독,494
2016.03,경상남도,단독,369
2016.03,경상북도,단독,373
2016.03,광주광역시,단독,47
2016.03,대구광역시,단독,66
2016.03,대전광역시,단독,22
2016.03,부산광역시,단독,44
2016.03,서울특별시,단독,79
2016.03,세종특별자치시,단독,34
2016.03,울산광역시,단독,70
2016.03,인천광역시,단독,67
2016.03,전라남도,단독,275
2016.03,전북특별자치도,단독,136
2016.03,제주특별자치도,단독,169
2016.03,충청남도,단독,233
2016.03,충청북도,단독,204
2016.04,강원특별자치도,단독,188
2016.04,경기도,단독,470
2016.04,경상남도,단독,370
2016.04,경상북도,단독,381
2016.04,광주광역시,단독,30
2016.04,대구광역시,단독,73
2016.04,대전광역시,단독,21
2016.04,부산광역시,단독,33
2016.04,서울특별시,단독,86
2016.04,세종특별자치시,단독,9
2016.04,울산광역시,단독,62
2016.04,인천광역시,단독,48
2016.04,전라남도,단독,232
2016.04,전북특별자치도,단독,139
2016.04,제주특별자치도,단독,183
2016.04,충청남도,단독,237
2016.04,충청북도,단독,182
2016.05,강원특별자치도,단독,231
2016.05,경기도,단독,481
2016.05,경상남도,단독,350
2016.05,경상북도,단독,371
2016.05,광주광역시,단독,48
2016.05,대구광역시,단독,70
2016.05,대전광역시,단독,25
2016.05,부산광역시,단독,35
2016.05,서울특별시,단독,86
2016.05,세종특별자치시,단독,12
2016.05,울산광역시,단독,65
2016.05,인천광역시,단독,44
2016.05,전라남도,단독,308
2016.05,전북특별자치도,단독,172
2016.05,제주특별자치도,단독,232
2016.05,충청남도,단독,323
2016.05,충청북도,단독,218
2016.06,강원특별자치도,단독,307
2016.06,경기도,단독,717
2016.06,경상남도,단독,457
2016.06,경상북도,단독,650
2016.06,광주광역시,단독,46
2016.06,대구광역시,단독,119
2016.06,대전광역시,단독,48
2016.06,부산광역시,단독,35
2016.06,서울특별시,단독,88
2016.06,세종특별자치시,단독,32
2016.06,울산광역시,단독,80
2016.06,인천광역시,단독,63
2016.06,전라남도,단독,436
2016.06,전북특별자치도,단독,330
2016.06,제주특별자치도,단독,204
2016.06,충청남도,단독,395
2016.06,충청북도,단독,385
2016.07,강원특별자치도,단독,358
2016.07,경기도,단독,678
2016.07,경상남도,단독,456
2016.07,경상북도,단독,583
2016.07,광주광역시,단독,75
2016.07,대구광역시,단독,94
2016.07,대전광역시,단독,32
2016.07,부산광역시,단독,27
2016.07,서울특별시,단독,74
2016.07,세종특별자치시,단독,25
2016.07,울산광역시,단독,84
2016.07,인천광역시,단독,75
2016.07,전라남도,단독,393
2016.07,전북특별자치도,단독,370
2016.07,제주특별자치도,단독,168
2016.07,충청남도,단독,462
2016.07,충청북도,단독,320
2016.08,강원특별자치도,단독,439
2016.08,경기도,단독,828
2016.08,경상남도,단독,557
2016.08,경상북도,단독,610
2016.08,광주광역시,단독,104
2016.08,대구광역시,단독,90
2016.08,대전광역시,단독,33
2016.08,부산광역시,단독,43
2016.08,서울특별시,단독,128
2016.08,세종특별자치시,단독,33
2016.08,울산광역시,단독,92
2016.08,인천광역시,단독,78
2016.08,전라남도,단독,521
2016.08,전북특별자치도,단독,325
2016.08,제주특별자치도,단독,273
2016.08,충청남도,단독,458
2016.08,충청북도,단독,416
2016.09,강원특별자치도,단독,366
2016.09,경기도,단독,685
2016.09,경상남도,단독,488
2016.09,경상북도,단독,558
2016.09,광주광역시,단독,28
2016.09,대구광역시,단독,82
2016.09,대전광역시,단독,38
2016.09,부산광역시,단독,62
2016.09,서울특별시,단독,63
2016.09,세종특별자치시,단독,38
2016.09,울산광역시,단독,90
2016.09,인천광역시,단독,83
2016.09,전라남도,단독,373
2016.09,전북특별자치도,단독,288
2016.09,제주특별자치도,단독,250
2016.09,충청남도,단독,439
2016.09,충청북도,단독,363
2016.10,강원특별자치도,단독,413
2016.10,경기도,단독,710
2016.10,경상남도,단독,368
2016.10,경상북도,단독,541
2016.10,광주광역시,단독,39
2016.10,대구광역시,단독,74
2016.10,대전광역시,단독,27
2016.10,부산광역시,단독,41
2016.10,서울특별시,단독,153
2016.10,세종특별자치시,단독,23
2016.10,울산광역시,단독,62
2016.10,인천광역시,단독,98
2016.10,전라남도,단독,356
2016.10,전북특별자치도,단독,222
2016.10,제주특별자치도,단독,195
2016.10,충청남도,단독,381
2016.10,충청북도,단독,344
2016.11,강원특별자치도,단독,478
2016.11,경기도,단독,877
2016.11,경상남도,단독,418
2016.11,경상북도,단독,600
2016.11,광주광역시,단독,54
2016.11,대구광역시,단독,106
2016.11,대전광역시,단독,38
2016.11,부산광역시,단독,37
2016.11,서울특별시,단독,94
2016.11,세종특별자치시,단독,15
2016.11,울산광역시,단독,108
2016.11,인천광역시,단독,112
2016.11,전라남도,단독,420
2016.11,전북특별자치도,단독,354
2016.11,제주특별자치도,단독,207
2016.11,충청남도,단독,500
2016.11,충청북도,단독,394
2016.12,강원특별자치도,단독,472
2016.12,경기도,단독,951
2016.12,경상남도,단독,554
2016.12,경상북도,단독,706
2016.12,광주광역시,단독,37
2016.12,대구광역시,단독,92
2016.12,대전광역시,단독,32
2016.12,부산광역시,단독,67
2016.12,서울특별시,단독,180
2016.12,세종특별자치시,단독,47
2016.12,울산광역시,단독,95
2016.12,인천광역시,단독,110
2016.12,전라남도,단독,448
2016.12,전북특별자치도,단독,394
2016.12,제주특별자치도,단독,339
2016.12,충청남도,단독,524
2016.12,충청북도,단독,518
2017.01,강원특별자치도,단독,317
2017.01,경기도,단독,802
2017.01,경상남도,단독,475
2017.01,경상북도,단독,578
2017.01,광주광역시,단독,31
2017.01,대구광역시,단독,118
2017.01,대전광역시,단독,65
2017.01,부산광역시,단독,91
2017.01,서울특별시,단독,158
2017.01,세종특별자치시,단독,30
2017.01,울산광역시,단독,56
2017.01,인천광역시,단독,87
2017.01,전라남도,단독,395
2017.01,전북특별자치도,단독,235
2017.01,제주특별자치도,단독,314
2017.01,충청남도,단독,384
2017.01,충청북도,단독,288
2017.02,강원특별자치도,단독,224
2017.02,경기도,단독,546
2017.02,경상남도,단독,285
2017.02,경상북도,단독,360
2017.02,광주광역시,단독,40
2017.02,대구광역시,단독,80
2017.02,대전광역시,단독,26
2017.02,부산광역시,단독,78
2017.02,서울특별시,단독,116
2017.02,세종특별자치시,단독,35
2017.02,울산광역시,단독,70
2017.02,인천광역시,단독,49
2017.02,전라남도,단독,273
2017.02,전북특별자치도,단독,147
2017.02,제주특별자치도,단독,222
2017.02,충청남도,단독,266
2017.02,충청북도,단독,224
2017.03,강원특별자치도,단독,222
2017.03,경기도,단독,590
2017.03,경상남도,단독,364
2017.03,경상북도,단독,344
2017.03,광주광역시,단독,18
2017.03,대구광역시,단독,51
2017.03,대전광역시,단독,17
2017.03,부산광역시,단독,39
2017.03,서울특별시,단독,121
2017.03,세종특별자치시,단독,21
2017.03,울산광역시,단독,88
2017.03,인천광역시,단독,63
2017.03,전라남도,단독,335
2017.03,전북특별자치도,단독,192
2017.03,제주특별자치도,단독,310
2017.03,충청남도,단독,312
2017.03,충청북도,단독,213
2017.04,강원특별자치도,단독,227
2017.04,경기도,단독,559
2017.04,경상남도,단독,307
2017.04,경상북도,단독,319
2017.04,광주광역시,단독,31
2017.04,대구광역시,단독,24
2017.04,대전광역시,단독,20
2017.04,부산광역시,단독,34
2017.04,서울특별시,단독,85
2017.04,세종특별자치시,단독,30
2017.04,울산광역시,단독,80
2017.04,인천광역시,단독,77
2017.04,전라남도,단독,294
2017.04,전북특별자치도,단독,158
2017.04,제주특별자치도,단독,280
2017.04,충청남도,단독,228
2017.04,충청북도,단독,261
2017.05,강원특별자치도,단독,224
2017.05,경기도,단독,605
2017.05,경상남도,단독,302
2017.05,경상북도,단독,352
2017.05,광주광역시,단독,15
2017.05,대구광역시,단독,43
2017.05,대전광역시,단독,27
2017.05,부산광역시,단독,47
2017.05,서울특별시,단독,132
2017.05,세종특별자치시,단독,39
2017.05,울산광역시,단독,65
2017.05,인천광역시,단독,67
2017.05,전라남도,단독,306
2017.05,전북특별자치도,단독,187
2017.05,제주특별자치도,단독,297
2017.05,충청남도,단독,279
2017.05,충청북도,단독,249
2017.06,강원특별자치도,단독,402
2017.06,경기도,단독,755
2017.06,경상남도,단독,450
2017.06,경상북도,단독,517
2017.06,광주광역시,단독,33
2017.06,대구광역시,단독,101
2017.06,대전광역시,단독,24
2017.06,부산광역시,단독,47
2017.06,서울특별시,단독,107
2017.06,세종특별자치시,단독,23
2017.06,울산광역시,단독,77
2017.06,인천광역시,단독,143
2017.06,전라남도,단독,428
2017.06,전북특별자치도,단독,299
2017.06,제주특별자치도,단독,355
2017.06,충청남도,단독,374
2017.06,충청북도,단독,385
2017.07,강원특별자치도,단독,410
2017.07,경기도,단독,717
2017.07,경상남도,단독,539
2017.07,경상북도,단독,578
2017.07,광주광역시,단독,44
2017.07,대구광역시,단독,140
2017.07,대전광역시,단독,37
2017.07,부산광역시,단독,52
2017.07,서울특별시,단독,141
2017.07,세종특별자치시,단독,30
2017.07,울산광역시,단독,64
2017.07,인천광역시,단독,98
2017.07,전라남도,단독,439
2017.07,전북특별자치도,단독,333
2017.07,제주특별자치도,단독,285
2017.07,충청남도,단독,420
2017.07,충청북도,단독,453
2017.08,강원특별자치도,단독,435
2017.08,경기도,단독,716
2017.08,경상남도,단독,467
2017.08,경상북도,단독,609
2017.08,광주광역시,단독,41
2017.08,대구광역시,단독,110
2017.08,대전광역시,단독,20
2017.08,부산광역시,단독,59
2017.08,서울특별시,단독,231
2017.08,세종특별자치시,단독,24
2017.08,울산광역시,단독,67
2017.08,인천광역시,단독,141
2017.08,전라남도,단독,421
2017.08,전북특별자치도,단독,345
2017.08,제주특별자치도,단독,251
2017.08,충청남도,단독,408
2017.08,충청북도,단독,401
2017.09,강원특별자치도,단독,494
2017.09,경기도,단독,790
2017.09,경상남도,단독,512
2017.09,경상북도,단독,617
2017.09,광주광역시,단독,34
2017.09,대구광역시,단독,113
2017.09,대전광역시,단독,33
2017.09,부산광역시,단독,43
2017.09,서울특별시,단독,259
2017.09,세종특별자치시,단독,23
2017.09,울산광역시,단독,72
2017.09,인천광역시,단독,209
2017.09,전라남도,단독,491
2017.09,전북특별자치도,단독,315
2017.09,제주특별자치도,단독,306
2017.09,충청남도,단독,468
2017.09,충청북도,단독,418
2017.10,강원특별자치도,단독,312
2017.10,경기도,단독,572
2017.10,경상남도,단독,323
2017.10,경상북도,단독,394
2017.10,광주광역시,단독,26
2017.10,대구광역시,단독,51
2017.10,대전광역시,단독,26
2017.10,부산광역시,단독,23
2017.10,서울특별시,단독,137
2017.10,세종특별자치시,단독,23
2017.10,울산광역시,단독,61
2017.10,인천광역시,단독,98
2017.10,전라남도,단독,294
2017.10,전북특별자치도,단독,193
2017.10,제주특별자치도,단독,176
2017.10,충청남도,단독,332
2017.10,충청북도,단독,228
2017.11,강원특별자치도,단독,495
2017.11,경기도,단독,846
2017.11,경상남도,단독,521
2017.11,경상북도,단독,589
2017.11,광주광역시,단독,36
2017.11,대구광역시,단독,112
2017.11,대전광역시,단독,33
2017.11,부산광역시,단독,30
