시점,시도,주택유형,개수
2017.09,경상남도,단독,456
2017.09,경상북도,단독,544
2017.09,광주광역시,단독,36
2017.09,대구광역시,단독,92
2017.09,대전광역시,단독,39
2017.09,부산광역시,단독,51
2017.09,서울특별시,단독,257
2017.09,세종특별자치시,단독,26
2017.09,울산광역시,단독,72
2017.09,인천광역시,단독,126
2017.09,전라남도,단독,391
2017.09,전북특별자치도,단독,293
2017.09,제주특별자치도,단독,220
2017.09,충청남도,단독,511
2017.09,충청북도,단독,432
2017.10,강원특별자치도,단독,308
2017.10,경기도,단독,712
2017.10,경상남도,단독,330
2017.10,경상북도,단독,403
2017.10,광주광역시,단독,25
2017.10,대구광역시,단독,80
2017.10,대전광역시,단독,23
2017.10,부산광역시,단독,51
2017.10,서울특별시,단독,164
2017.10,세종특별자치시,단독,19
2017.10,울산광역시,단독,44
2017.10,인천광역시,단독,116
2017.10,전라남도,단독,265
2017.10,전북특별자치도,단독,196
2017.10,제주특별자치도,단독,186
2017.10,충청남도,단독,345
2017.10,충청북도,단독,312
2017.11,강원특별자치도,단독,413
2017.11,경기도,단독,800
2017.11,경상남도,단독,449
2017.11,경상북도,단독,470
2017.11,광주광역시,단독,19
2017.11,대구광역시,단독,54
2017.11,대전광역시,단독,27
2017.11,부산광역시,단독,49
2017.11,서울특별시,단독,158
2017.11,세종특별자치시,단독,75
2017.11,울산광역시,단독,54
2017.11,인천광역시,단독,143
2017.11,전라남도,단독,432
2017.11,전북특별자치도,단독,263
2017.11,제주특별자치도,단독,260
2017.11,충청남도,단독,407
2017.11,충청북도,단독,319
2017.12,강원특별자치도,단독,360
2017.12,경기도,단독,586
2017.12,경상남도,단독,394
2017.12,경상북도,단독,352
2017.12,광주광역시,단독,13
2017.12,대구광역시,단독,38
2017.12,대전광역시,단독,10
2017.12,부산광역시,단독,31
2017.12,서울특별시,단독,76
2017.12,세종특별자치시,단독,11
2017.12,울산광역시,단독,38
2017.12,인천광역시,단독,87
2017.12,전라남도,단독,291
2017.12,전북특별자치도,단독,183
2017.12,제주특별자치도,단독,258
2017.12,충청남도,단독,298
2017.12,충청북도,단독,184
2018.01,강원특별자치도,단독,188
2018.01,경기도,단독,484
2018.01,경상남도,단독,225
2018.01,경상북도,단독,241
2018.01,광주광역시,단독,7
2018.01,대구광역시,단독,22
2018.01,대전광역시,단독,5
2018.01,부산광역시,단독,21
2018.01,서울특별시,단독,118
2018.01,세종특별자치시,단독,5
2018.01,울산광역시,단독,23
2018.01,인천광역시,단독,45
2018.01,전라남도,단독,209
2018.01,전북특별자치도,단독,127
2018.01,제주특별자치도,단독,189
2018.01,충청남도,단독,202
2018.01,충청북도,단독,156
2018.02,강원특별자치도,단독,173
2018.02,경기도,단독,540
2018.02,경상남도,단독,297
2018.02,경상북도,단독,251
2018.02,광주광역시,단독,7
2018.02,대구광역시,단독,25
2018.02,대전광역시,단독,27
2018.02,부산광역시,단독,16
2018.02,서울특별시,단독,197
2018.02,세종특별자치시,단독,34
2018.02,울산광역시,단독,43
2018.02,인천광역시,단독,53
2018.02,전라남도,단독,189
2018.02,전북특별자치도,단독,109
2018.02,제주특별자치도,단독,155
2018.02,충청남도,단독,209
2018.02,충청북도,단독,175
2018.03,강원특별자치도,단독,408
2018.03,경기도,단독,875
2018.03,경상남도,단독,448
2018.03,경상북도,단독,459
2018.03,광주광역시,단독,30
2018.03,대구광역시,단독,63
2018.03,대전광역시,단독,39
2018.03,부산광역시,단독,39
2018.03,서울특별시,단독,275
2018.03,세종특별자치시,단독,27
2018.03,울산광역시,단독,51
2018.03,인천광역시,단독,123
2018.03,전라남도,단독,386
2018.03,전북특별자치도,단독,239
2018.03,제주특별자치도,단독,218
2018.03,충청남도,단독,485
2018.03,충청북도,단독,353
2018.04,강원특별자치도,단독,511
2018.04,경기도,단독,1087
2018.04,경상남도,단독,495
2018.04,경상북도,단독,546
2018.04,광주광역시,단독,59
2018.04,대구광역시,단독,69
2018.04,대전광역시,단독,36
2018.04,부산광역시,단독,57
2018.04,서울특별시,단독,199
2018.04,세종특별자치시,단독,40
2018.04,울산광역시,단독,53
2018.04,인천광역시,단독,147
2018.04,전라남도,단독,443
2018.04,전북특별자치도,단독,303
2018.04,제주특별자치도,단독,184
2018.04,충청남도,단독,468
2018.04,충청북도,단독,512
2018.05,강원특별자치도,단독,498
2018.05,경기도,단독,980
2018.05,경상남도,단독,602
2018.05,경상북도,단독,552
2018.05,광주광역시,단독,27
2018.05,대구광역시,단독,71
2018.05,대전광역시,단독,47
2018.05,부산광역시,단독,35
2018.05,서울특별시,단독,172
2018.05,세종특별자치시,단독,25
2018.05,울산광역시,단독,73
2018.05,인천광역시,단독,104
2018.05,전라남도,단독,424
2018.05,전북특별자치도,단독,363
2018.05,제주특별자치도,단독,228
2018.05,충청남도,단독,482
2018.05,충청북도,단독,426
2018.06,강원특별자치도,단독,499
2018.06,경기도,단독,910
2018.06,경상남도,단독,425
2018.06,경상북도,단독,504
2018.06,광주광역시,단독,31
2018.06,대구광역시,단독,75
2018.06,대전광역시,단독,28
2018.06,부산광역시,단독,61
2018.06,서울특별시,단독,188
2018.06,세종특별자치시,단독,70
2018.06,울산광역시,단독,58
2018.06,인천광역시,단독,145
2018.06,전라남도,단독,407
2018.06,전북특별자치도,단독,312
2018.06,제주특별자치도,단독,251
2018.06,충청남도,단독,473
2018.06,충청북도,단독,356
2018.07,강원특별자치도,단독,351
2018.07,경기도,단독,930
2018.07,경상남도,단독,394
2018.07,경상북도,단독,413
2018.07,광주광역시,단독,69
2018.07,대구광역시,단독,71
2018.07,대전광역시,단독,49
2018.07,부산광역시,단독,23
2018.07,서울특별시,단독,212
2018.07,세종특별자치시,단독,31
2018.07,울산광역시,단독,42
2018.07,인천광역시,단독,119
2018.07,전라남도,단독,421
2018.07,전북특별자치도,단독,244
2018.07,제주특별자치도,단독,276
2018.07,충청남도,단독,354
2018.07,충청북도,단독,296
2018.08,강원특별자치도,단독,382
2018.08,경기도,단독,743
2018.08,경상남도,단독,328
2018.08,경상북도,단독,411
2018.08,광주광역시,단독,22
2018.08,대구광역시,단독,80
2018.08,대전광역시,단독,23
2018.08,부산광역시,단독,48
2018.08,서울특별시,단독,253
2018.08,세종특별자치시,단독,27
2018.08,울산광역시,단독,71
2018.08,인천광역시,단독,102
2018.08,전라남도,단독,338
2018.08,전북특별자치도,단독,241
2018.08,제주특별자치도,단독,204
2018.08,충청남도,단독,390
2018.08,충청북도,단독,264
2018.09,강원특별자치도,단독,391
2018.09,경기도,단독,575
2018.09,경상남도,단독,270
2018.09,경상북도,단독,363
2018.09,광주광역시,단독,37
2018.09,대구광역시,단독,50
2018.09,대전광역시,단독,14
2018.09,부산광역시,단독,24
2018.09,서울특별시,단독,70
2018.09,세종특별자치시,단독,23
2018.09,울산광역시,단독,50
2018.09,인천광역시,단독,74
2018.09,전라남도,단독,276
2018.09,전북특별자치도,단독,221
2018.09,제주특별자치도,단독,204
2018.09,충청남도,단독,303
2018.09,충청북도,단독,246
2018.10,강원특별자치도,단독,350
2018.10,경기도,단독,893
2018.10,경상남도,단독,373
2018.10,경상북도,단독,500
2018.10,광주광역시,단독,43
2018.10,대구광역시,단독,57
2018.10,대전광역시,단독,37
2018.10,부산광역시,단독,28
2018.10,서울특별시,단독,138
2018.10,세종특별자치시,단독,70
2018.10,울산광역시,단독,61
2018.10,인천광역시,단독,119
2018.10,전라남도,단독,471
2018.10,전북특별자치도,단독,273
2018.10,제주특별자치도,단독,189
2018.10,충청남도,단독,411
2018.10,충청북도,단독,312
2018.11,강원특별자치도,단독,311
2018.11,경기도,단독,662
2018.11,경상남도,단독,389
2018.11,경상북도,단독,353
2018.11,광주광역시,단독,36
2018.11,대구광역시,단독,54
2018.11,대전광역시,단독,13
2018.11,부산광역시,단독,27
2018.11,서울특별시,단독,123
2018.11,세종특별자치시,단독,24
2018.11,울산광역시,단독,37
2018.11,인천광역시,단독,84
2018.11,전라남도,단독,348
2018.11,전북특별자치도,단독,219
2018.11,제주특별자치도,단독,218
2018.11,충청남도,단독,290
2018.11,충청북도,단독,219
2018.12,강원특별자치도,단독,199
2018.12,경기도,단독,545
2018.12,경상남도,단독,207
2018.12,경상북도,단독,306
2018.12,광주광역시,단독,12
2018.12,대구광역시,단독,25
2018.12,대전광역시,단독,28
2018.12,부산광역시,단독,19
2018.12,서울특별시,단독,99
2018.12,세종특별자치시,단독,16
2018.12,울산광역시,단독,35
2018.12,인천광역시,단독,50
2018.12,전라남도,단독,265
2018.12,전북특별자치도,단독,117
2018.12,제주특별자치도,단독,252
2018.12,충청남도,단독,201
2018.12,충청북도,단독,212
2019.01,강원특별자치도,단독,170
2019.01,경기도,단독,418
2019.01,경상남도,단독,230
2019.01,경상북도,단독,210
2019.01,광주광역시,단독,12
2019.01,대구광역시,단독,20
2019.01,대전광역시,단독,5
2019.01,부산광역시,단독,13
2019.01,서울특별시,단독,98
2019.01,세종특별자치시,단독,14
2019.01,울산광역시,단독,24
2019.01,인천광역시,단독,56
2019.01,전라남도,단독,190
2019.01,전북특별자치도,단독,99
2019.01,제주특별자치도,단독,258
2019.01,충청남도,단독,166
2019.01,충청북도,단독,179
2019.02,강원특별자치도,단독,153
2019.02,경기도,단독,413
2019.02,경상남도,단독,204
2019.02,경상북도,단독,244
2019.02,광주광역시,단독,10
2019.02,대구광역시,단독,28
2019.02,대전광역시,단독,6
2019.02,부산광역시,단독,9
2019.02,서울특별시,단독,101
2019.02,세종특별자치시,단독,8
2019.02,울산광역시,단독,30
2019.02,인천광역시,단독,63
2019.02,전라남도,단독,184
2019.02,전북특별자치도,단독,128
2019.02,제주특별자치도,단독,198
2019.02,충청남도,단독,212
2019.02,충청북도,단독,142
2019.03,강원특별자치도,단독,356
2019.03,경기도,단독,810
2019.03,경상남도,단독,301
2019.03,경상북도,단독,368
2019.03,광주광역시,단독,15
2019.03,대구광역시,단독,50
2019.03,대전광역시,단독,32
2019.03,부산광역시,단독,20
2019.03,서울특별시,단독,92
2019.03,세종특별자치시,단독,30
2019.03,울산광역시,단독,42
2019.03,인천광역시,단독,102
2019.03,전라남도,단독,338
2019.03,전북특별자치도,단독,233
2019.03,제주특별자치도,단독,174
2019.03,충청남도,단독,416
2019.03,충청북도,단독,359
2019.04,강원특별자치도,단독,408
2019.04,경기도,단독,850
2019.04,경상남도,단독,411
2019.04,경상북도,단독,451
2019.04,광주광역시,단독,28
2019.04,대구광역시,단독,53
2019.04,대전광역시,단독,23
2019.04,부산광역시,단독,56
2019.04,서울특별시,단독,133
2019.04,세종특별자치시,단독,33
2019.04,울산광역시,단독,33
2019.04,인천광역시,단독,120
2019.04,전라남도,단독,424
2019.04,전북특별자치도,단독,295
2019.04,제주특별자치도,단독,140
2019.04,충청남도,단독,395
2019.04,충청북도,단독,314
2019.05,강원특별자치도,단독,439
2019.05,경기도,단독,889
2019.05,경상남도,단독,396
2019.05,경상북도,단독,508
2019.05,광주광역시,단독,30
2019.05,대구광역시,단독,75
2019.05,대전광역시,단독,23
2019.05,부산광역시,단독,26
2019.05,서울특별시,단독,87
2019.05,세종특별자치시,단독,25
2019.05,울산광역시,단독,43
2019.05,인천광역시,단독,93
2019.05,전라남도,단독,478
2019.05,전북특별자치도,단독,313
2019.05,제주특별자치도,단독,231
2019.05,충청남도,단독,428
2019.05,충청북도,단독,355
2019.06,강원특별자치도,단독,333
2019.06,경기도,단독,648
2019.06,경상남도,단독,363
2019.06,경상북도,단독,378
2019.06,광주광역시,단독,21
2019.06,대구광역시,단독,44
2019.06,대전광역시,단독,17
2019.06,부산광역시,단독,28
2019.06,서울특별시,단독,93
2019.06,세종특별자치시,단독,35
2019.06,울산광역시,단독,43
2019.06,인천광역시,단독,68
2019.06,전라남도,단독,344
2019.06,전북특별자치도,단독,245
2019.06,제주특별자치도,단독,221
2019.06,충청남도,단독,405
2019.06,충청북도,단독,243
2019.07,강원특별자치도,단독,355
2019.07,경기도,단독,698
2019.07,경상남도,단독,317
2019.07,경상북도,단독,336
2019.07,광주광역시,단독,16
2019.07,대구광역시,단독,46
2019.07,대전광역시,단독,13
2019.07,부산광역시,단독,23
2019.07,서울특별시,단독,75
2019.07,세종특별자치시,단독,52
2019.07,울산광역시,단독,66
2019.07,인천광역시,단독,111
2019.07,전라남도,단독,315
2019.07,전북특별자치도,단독,204
2019.07,제주특별자치도,단독,287
2019.07,충청남도,단독,352
2019.07,충청북도,단독,279
2019.08,강원특별자치도,단독,291
2019.08,경기도,단독,663
2019.08,경상남도,단독,251
2019.08,경상북도,단독,263
2019.08,광주광역시,단독,18
2019.08,대구광역시,단독,57
2019.08,대전광역시,단독,26
2019.08,부산광역시,단독,18
2019.08,서울특별시,단독,102
2019.08,세종특별자치시,단독,18
2019.08,울산광역시,단독,45
2019.08,인천광역시,단독,94
2019.08,전라남도,단독,272
2019.08,전북특별자치도,단독,155
2019.08,제주특별자치도,단독,102
2019.08,충청남도,단독,260
2019.08,충청북도,단독,222
2019.09,강원특별자치도,단독,288
2019.09,경기도,단독,586
2019.09,경상남도,단독,317
2019.09,경상북도,단독,294
2019.09,광주광역시,단독,20
2019.09,대구광역시,단독,41
2019.09,대전광역시,단독,23
2019.09,부산광역시,단독,39
2019.09,서울특별시,단독,69
2019.09,세종특별자치시,단독,19
2019.09,울산광역시,단독,28
2019.09,인천광역시,단독,97
2019.09,전라남도,단독,329
2019.09,전북특별자치도,단독,161
2019.09,제주특별자치도,단독,117
2019.09,충청남도,단독,275
2019.09,충청북도,단독,225
2019.10,강원특별자치도,단독,329
2019.10,경기도,단독,747
2019.10,경상남도,단독,336
2019.10,경상북도,단독,312
2019.10,광주광역시,단독,21
2019.10,대구광역시,단독,36
2019.10,대전광역시,단독,30
2019.10,부산광역시,단독,35
2019.10,서울특별시,단독,85
2019.10,세종특별자치시,단독,39
2019.10,울산광역시,단독,34
2019.10,인천광역시,단독,90
2019.10,전라남도,단독,377
2019.10,전북특별자치도,단독,187
2019.10,제주특별자치도,단독,115
2019.10,충청남도,단독,363
2019.10,충청북도,단독,202
2019.11,강원특별자치도,단독,290
2019.11,경기도,단독,649
2019.11,경상남도,단독,343
2019.11,경상북도,단독,301
2019.11,광주광역시,단독,15
2019.11,대구광역시,단독,35
2019.11,대전광역시,단독,15
2019.11,부산광역시,단독,15
2019.11,서울특별시,단독,57
2019.11,세종특별자치시,단독,28
2019.11,울산광역시,단독,36
2019.11,인천광역시,단독,74
2019.11,전라남도,단독,363
2019.11,전북특별자치도,단독,182
2019.11,제주특별자치도,단독,116
2019.11,충청남도,단독,251
2019.11,충청북도,단독,162
2019.12,강원특별자치도,단독,218
2019.12,경기도,단독,559
2019.12,경상남도,단독,221
2019.12,경상북도,단독,279
2019.12,광주광역시,단독,21
2019.12,대구광역시,단독,22
2019.12,대전광역시,단독,4
2019.12,부산광역시,단독,8
2019.12,서울특별시,단독,75
2019.12,세종특별자치시,단독,17
2019.12,울산광역시,단독,32
2019.12,인천광역시,단독,48
2019.12,전라남도,단독,263
2019.12,전북특별자치도,단독,137
2019.12,제주특별자치도,단독,103
2019.12,충청남도,단독,210
2019.12,충청북도,단독,126
2020.01,강원특별자치도,단독,122
2020.01,경기도,단독,495
2020.01,경상남도,단독,158
2020.01,경상북도,단독,133
2020.01,광주광역시,단독,7
2020.01,대구광역시,단독,24
2020.01,대전광역시,단독,25
2020.01,부산광역시,단독,12
2020.01,서울특별시,단독,65
2020.01,세종특별자치시,단독,14
2020.01,울산광역시,단독,17
2020.01,인천광역시,단독,50
2020.01,전라남도,단독,179
2020.01,전북특별자치도,단독,56
2020.01,제주특별자치도,단독,89
2020.01,충청남도,단독,182
2020.01,충청북도,단독,91
2020.02,강원특별자치도,단독,221
2020.02,경기도,단독,525
2020.02,경상남도,단독,204
2020.02,경상북도,단독,217
2020.02,광주광역시,단독,10
2020.02,대구광역시,단독,31
2020.02,대전광역시,단독,13
2020.02,부산광역시,단독,14
2020.02,서울특별시,단독,42
2020.02,세종특별자치시,단독,23
2020.02,울산광역시,단독,25
2020.02,인천광역시,단독,58
2020.02,전라남도,단독,205
2020.02,전북특별자치도,단독,112
2020.02,제주특별자치도,단독,136
2020.02,충청남도,단독,235
2020.02,충청북도,단독,164
2020.03,강원특별자치도,단독,338
2020.03,경기도,단독,819
2020.03,경상남도,단독,300
2020.03,경상북도,단독,322
2020.03,광주광역시,단독,18
2020.03,대구광역시,단독,60
2020.03,대전광역시,단독,26
2020.03,부산광역시,단독,12
2020.03,서울특별시,단독,88
2020.03,세종특별자치시,단독,46
2020.03,울산광역시,단독,43
2020.03,인천광역시,단독,116
2020.03,전라남도,단독,330
2020.03,전북특별자치도,단독,214
2020.03,제주특별자치도,단독,108
2020.03,충청남도,단독,333
2020.03,충청북도,단독,282
2020.04,강원특별자치도,단독,403
2020.04,경기도,단독,792
2020.04,경상남도,단독,358
2020.04,경상북도,단독,362
2020.04,광주광역시,단독,19
2020.04,대구광역시,단독,46
2020.04,대전광역시,단독,21
2020.04,부산광역시,단독,21
2020.04,서울특별시,단독,107
2020.04,세종특별자치시,단독,30
2020.04,울산광역시,단독,59
2020.04,인천광역시,단독,102
2020.04,전라남도,단독,353
2020.04,전북특별자치도,단독,236
2020.04,제주특별자치도,단독,95
2020.04,충청남도,단독,389
2020.04,충청북도,단독,274
2020.05,강원특별자치도,단독,318
2020.05,경기도,단독,715
2020.05,경상남도,단독,346
2020.05,경상북도,단독,378
2020.05,광주광역시,단독,22
2020.05,대구광역시,단독,56
2020.05,대전광역시,단독,29
2020.05,부산광역시,단독,19
2020.05,서울특별시,단독,80
2020.05,세종특별자치시,단독,22
2020.05,울산광역시,단독,30
2020.05,인천광역시,단독,82
2020.05,전라남도,단독,408
2020.05,전북특별자치도,단독,261
2020.05,제주특별자치도,단독,79
2020.05,충청남도,단독,316
2020.05,충청북도,단독,231
2020.06,강원특별자치도,단독,387
2020.06,경기도,단독,811
2020.06,경상남도,단독,366
2020.06,경상북도,단독,445
2020.06,광주광역시,단독,23
2020.06,대구광역시,단독,49
2020.06,대전광역시,단독,40
2020.06,부산광역시,단독,23
2020.06,서울특별시,단독,120
2020.06,세종특별자치시,단독,69
2020.06,울산광역시,단독,43
2020.06,인천광역시,단독,79
2020.06,전라남도,단독,444
2020.06,전북특별자치도,단독,226
2020.06,제주특별자치도,단독,140
2020.06,충청남도,단독,352
2020.06,충청북도,단독,295
2020.07,강원특별자치도,단독,317
2020.07,경기도,단독,693
2020.07,경상남도,단독,280
2020.07,경상북도,단독,386
2020.07,광주광역시,단독,18
2020.07,대구광역시,단독,37
2020.07,대전광역시,단독,11
2020.07,부산광역시,단독,24
2020.07,서울특별시,단독,128
2020.07,세종특별자치시,단독,25
2020.07,울산광역시,단독,44
2020.07,인천광역시,단독,92
2020.07,전라남도,단독,340
2020.07,전북특별자치도,단독,184
2020.07,제주특별자치도,단독,112
2020.07,충청남도,단독,327
2020.07,충청북도,단독,258
2020.08,강원특별자치도,단독,309
2020.08,경기도,단독,668
2020.08,경상남도,단독,246
2020.08,경상북도,단독,315
2020.08,광주광역시,단독,20
2020.08,대구광역시,단독,32
2020.08,대전광역시,단독,38
2020.08,부산광역시,단독,20
2020.08,서울특별시,단독,103
2020.08,세종특별자치시,단독,14
2020.08,울산광역시,단독,30
2020.08,인천광역시,단독,71
2020.08,전라남도,단독,291
2020.08,전북특별자치도,단독,172
2020.08,제주특별자치도,단독,110
2020.08,충청남도,단독,275
2020.08,충청북도,단독,224
2020.09,강원특별자치도,단독,398
2020.09,경기도,단독,841
2020.09,경상남도,단독,321
2020.09,경상북도,단독,336
2020.09,광주광역시,단독,19
2020.09,대구광역시,단독,48
2020.09,대전광역시,단독,33
2020.09,부산광역시,단독,20
2020.09,서울특별시,단독,60
2020.09,세종특별자치시,단독,48
2020.09,울산광역시,단독,28
2020.09,인천광역시,단독,126
2020.09,전라남도,단독,353
2020.09,전북특별자치도,단독,254
2020.09,제주특별자치도,단독,130
2020.09,충청남도,단독,337
2020.09,충청북도,단독,314
2020.10,강원특별자치도,단독,375
2020.10,경기도,단독,776
2020.10,경상남도,단독,261
2020.10,경상북도,단독,379
2020.10,광주광역시,단독,32
2020.10,대구광역시,단독,46
2020.10,대전광역시,단독,21
2020.10,부산광역시,단독,18
2020.10,서울특별시,단독,80
2020.10,세종특별자치시,단독,28
2020.10,울산광역시,단독,77
2020.10,인천광역시,단독,69
2020.10,전라남도,단독,365
2020.10,전북특별자치도,단독,219
2020.10,제주특별자치도,단독,176
2020.10,충청남도,단독,338
2020.10,충청북도,단독,216
2020.11,강원특별자치도,단독,299
2020.11,경기도,단독,881
2020.11,경상남도,단독,302
2020.11,경상북도,단독,369
2020.11,광주광역시,단독,21
2020.11,대구광역시,단독,42
2020.11,대전광역시,단독,9
2020.11,부산광역시,단독,17
2020.11,서울특별시,단독,73
2020.11,세종특별자치시,단독,28
2020.11,울산광역시,단독,54
2020.11,인천광역시,단독,69
2020.11,전라남도,단독,417
2020.11,전북특별자치도,단독,197
2020.11,제주특별자치도,단독,102
2020.11,충청남도,단독,327
2020.11,충청북도,단독,205
2020.12,강원특별자치도,단독,260
2020.12,경기도,단독,734
2020.12,경상남도,단독,259
2020.12,경상북도,단독,339
2020.12,광주광역시,단독,23
2020.12,대구광역시,단독,42
2020.12,대전광역시,단독,13
2020.12,부산광역시,단독,28
2020.12,서울특별시,단독,40
2020.12,세종특별자치시,단독,26
2020.12,울산광역시,단독,32
2020.12,인천광역시,단독,113
2020.12,전라남도,단독,380
2020.12,전북특별자치도,단독,156
2020.12,제주특별자치도,단독,135
2020.12,충청남도,단독,256
2020.12,충청북도,단독,159
2021.01,강원특별자치도,단독,120
2021.01,경기도,단독,441
2021.01,경상남도,단독,193
2021.01,경상북도,단독,171
2021.01,광주광역시,단독,19
2021.01,대구광역시,단독,30
2021.01,대전광역시,단독,5
2021.01,부산광역시,단독,20
2021.01,서울특별시,단독,29
2021.01,세종특별자치시,단독,11
2021.01,울산광역시,단독,27
2021.01,인천광역시,단독,38
2021.01,전라남도,단독,163
2021.01,전북특별자치도,단독,107
2021.01,제주특별자치도,단독,109
2021.01,충청남도,단독,151
2021.01,충청북도,단독,91
2021.02,강원특별자치도,단독,200
2021.02,경기도,단독,508
2021.02,경상남도,단독,219
2021.02,경상북도,단독,246
2021.02,광주광역시,단독,12
2021.02,대구광역시,단독,26
2021.02,대전광역시,단독,14
2021.02,부산광역시,단독,22
2021.02,서울특별시,단독,32
2021.02,세종특별자치시,단독,21
2021.02,울산광역시,단독,48
2021.02,인천광역시,단독,66
2021.02,전라남도,단독,185
2021.02,전북특별자치도,단독,115
2021.02,제주특별자치도,단독,124
2021.02,충청남도,단독,228
2021.02,충청북도,단독,177
2021.03,강원특별자치도,단독,456
2021.03,경기도,단독,963
2021.03,경상남도,단독,397
2021.03,경상북도,단독,498
2021.03,광주광역시,단독,26
2021.03,대구광역시,단독,58
2021.03,대전광역시,단독,56
2021.03,부산광역시,단독,101
2021.03,서울특별시,단독,58
2021.03,세종특별자치시,단독,25
2021.03,울산광역시,단독,83
2021.03,인천광역시,단독,121
2021.03,전라남도,단독,361
2021.03,전북특별자치도,단독,273
2021.03,제주특별자치도,단독,137
2021.03,충청남도,단독,487
2021.03,충청북도,단독,320
2021.04,강원특별자치도,단독,499
2021.04,경기도,단독,1026
2021.04,경상남도,단독,440
2021.04,경상북도,단독,516
2021.04,광주광역시,단독,38
2021.04,대구광역시,단독,57
2021.04,대전광역시,단독,65
2021.04,부산광역시,단독,31
2021.04,서울특별시,단독,107
2021.04,세종특별자치시,단독,55
2021.04,울산광역시,단독,68
2021.04,인천광역시,단독,102
2021.04,전라남도,단독,558
2021.04,전북특별자치도,단독,316
2021.04,제주특별자치도,단독,170
2021.04,충청남도,단독,427
2021.04,충청북도,단독,334
2021.05,강원특별자치도,단독,407
2021.05,경기도,단독,859
2021.05,경상남도,단독,402
2021.05,경상북도,단독,477
2021.05,광주광역시,단독,24
2021.05,대구광역시,단독,61
2021.05,대전광역시,단독,33
2021.05,부산광역시,단독,29
2021.05,서울특별시,단독,105
2021.05,세종특별자치시,단독,51
2021.05,울산광역시,단독,55
2021.05,인천광역시,단독,94
2021.05,전라남도,단독,472
2021.05,전북특별자치도,단독,259
2021.05,제주특별자치도,단독,155
2021.05,충청남도,단독,402
2021.05,충청북도,단독,311
2021.06,강원특별자치도,단독,412
2021.06,경기도,단독,883
2021.06,경상남도,단독,362
2021.06,경상북도,단독,470
2021.06,광주광역시,단독,29
2021.06,대구광역시,단독,47
2021.06,대전광역시,단독,26
2021.06,부산광역시,단독,43
2021.06,서울특별시,단독,104
2021.06,세종특별자치시,단독,45
2021.06,울산광역시,단독,48
2021.06,인천광역시,단독,90
2021.06,전라남도,단독,514
2021.06,전북특별자치도,단독,240
2021.06,제주특별자치도,단독,144
2021.06,충청남도,단독,383
2021.06,충청북도,단독,264
2021.07,강원특별자치도,단독,346
2021.07,경기도,단독,801
2021.07,경상남도,단독,394
2021.07,경상북도,단독,358
2021.07,광주광역시,단독,20
2021.07,대구광역시,단독,51
2021.07,대전광역시,단독,30
2021.07,부산광역시,단독,26
2021.07,서울특별시,단독,67
2021.07,세종특별자치시,단독,33
2021.07,울산광역시,단독,44
2021.07,인천광역시,단독,125
2021.07,전라남도,단독,336
2021.07,전북특별자치도,단독,220
2021.07,제주특별자치도,단독,133
2021.07,충청남도,단독,327
2021.07,충청북도,단독,283
2021.08,강원특별자치도,단독,330
2021.08,경기도,단독,839
2021.08,경상남도,단독,286
2021.08,경상북도,단독,311
2021.08,광주광역시,단독,15
2021.08,대구광역시,단독,52
2021.08,대전광역시,단독,36
2021.08,부산광역시,단독,22
2021.08,서울특별시,단독,73
2021.08,세종특별자치시,단독,48
2021.08,울산광역시,단독,43
2021.08,인천광역시,단독,99
2021.08,전라남도,단독,323
2021.08,전북특별자치도,단독,188
2021.08,제주특별자치도,단독,176
2021.08,충청남도,단독,351
2021.08,충청북도,단독,235
2021.09,강원특별자치도,단독,303
2021.09,경기도,단독,697
2021.09,경상남도,단독,285
2021.09,경상북도,단독,383
2021.09,광주광역시,단독,23
2021.09,대구광역시,단독,28
2021.09,대전광역시,단독,19
2021.09,부산광역시,단독,30
2021.09,서울특별시,단독,79
2021.09,세종특별자치시,단독,60
2021.09,울산광역시,단독,45
2021.09,인천광역시,단독,72
2021.09,전라남도,단독,345
2021.09,전북특별자치도,단독,204
2021.09,제주특별자치도,단독,144
2021.09,충청남도,단독,388
2021.09,충청북도,단독,369
2021.10,강원특별자치도,단독,354
2021.10,경기도,단독,977
2021.10,경상남도,단독,331
2021.10,경상북도,단독,350
2021.10,광주광역시,단독,19
2021.10,대구광역시,단독,31
2021.10,대전광역시,단독,24
2021.10,부산광역시,단독,32
2021.10,서울특별시,단독,58
2021.10,세종특별자치시,단독,29
2021.10,울산광역시,단독,53
2021.10,인천광역시,단독,96
2021.10,전라남도,단독,337
2021.10,전북특별자치도,단독,235
2021.10,제주특별자치도,단독,190
2021.10,충청남도,단독,366
2021.10,충청북도,단독,287
2021.11,강원특별자치도,단독,343
2021.11,경기도,단독,859
2021.11,경상남도,단독,354
2021.11,경상북도,단독,355
2021.11,광주광역시,단독,21
2021.11,대구광역시,단독,34
2021.11,대전광역시,단독,62
2021.11,부산광역시,단독,35
2021.11,서울특별시,단독,70
2021.11,세종특별자치시,단독,40
2021.11,울산광역시,단독,68
2021.11,인천광역시,단독,89
2021.11,전라남도,단독,396
2021.11,전북특별자치도,단독,177
2021.11,제주특별자치도,단독,138
2021.11,충청남도,단독,305
2021.11,충청북도,단독,251
2021.12,강원특별자치도,단독,282
2021.12,경기도,단독,704
2021.12,경상남도,단독,307
2021.12,경상북도,단독,305
2021.12,광주광역시,단독,13
