시점,시도,시군구,미분양수
2007.05,서울특별시,종로구,19
2007.06,서울특별시,종로구,93
2007.07,서울특별시,종로구,89
2007.08,서울특별시,종로구,89
2007.09,서울특별시,종로구,89
2007.10,서울특별시,종로구,89
2007.11,서울특별시,종로구,81
2007.12,서울특별시,종로구,73
2008.01,서울특별시,종로구,73
2008.02,서울특별시,종로구,67
2008.03,서울특별시,종로구,64
2008.04,서울특별시,종로구,62
2008.05,서울특별시,종로구,61
2008.06,서울특별시,종로구,51
2008.07,서울특별시,종로구,48
2008.08,서울특별시,종로구,48
2008.09,서울특별시,종로구,46
2008.10,서울특별시,종로구,46
2008.11,서울특별시,종로구,45
2008.12,서울특별시,종로구,46
2009.01,서울특별시,종로구,46
2009.02,서울특별시,종로구,46
2009.03,서울특별시,종로구,46
2009.04,서울특별시,종로구,46
2009.05,서울특별시,종로구,45
2009.06,서울특별시,종로구,45
2009.07,서울특별시,종로구,45
2009.08,서울특별시,종로구,44
2009.09,서울특별시,종로구,43
2009.10,서울특별시,종로구,42
2009.11,서울특별시,종로구,42
2009.12,서울특별시,종로구,41
2010.01,서울특별시,종로구,41
2010.02,서울특별시,종로구,41
2010.03,서울특별시,종로구,46
2010.04,서울특별시,종로구,46
2010.05,서울특별시,종로구,46
2010.06,서울특별시,종로구,68
2010.07,서울특별시,종로구,68
2010.08,서울특별시,종로구,68
2010.09,서울특별시,종로구,68
2010.10,서울특별시,종로구,68
2010.11,서울특별시,종로구,68
2010.12,서울특별시,종로구,68
2011.01,서울특별시,종로구,68
2011.02,서울특별시,종로구,68
2011.03,서울특별시,종로구,68
2011.04,서울특별시,종로구,68
2011.05,서울특별시,종로구,68
2011.06,서울특별시,종로구,68
2011.07,서울특별시,종로구,68
2011.08,서울특별시,종로구,68
2011.09,서울특별시,종로구,68
2011.10,서울특별시,종로구,68
2011.11,서울특별시,종로구,68
2011.12,서울특별시,종로구,68
2012.01,서울특별시,종로구,68
2012.02,서울특별시,종로구,55
2012.03,서울특별시,종로구,51
2012.04,서울특별시,종로구,51
2012.05,서울특별시,종로구,47
2012.06,서울특별시,종로구,44
2012.07,서울특별시,종로구,44
2012.08,서울특별시,종로구,40
2012.09,서울특별시,종로구,40
2012.10,서울특별시,종로구,35
2012.11,서울특별시,종로구,31
2012.12,서울특별시,종로구,28
2007.08,서울특별시,중구,0
2007.11,서울특별시,중구,133
2007.12,서울특별시,중구,110
2008.01,서울특별시,중구,100
2008.02,서울특별시,중구,49
2008.03,서울특별시,중구,83
2008.04,서울특별시,중구,70
2008.05,서울특별시,중구,65
2008.06,서울특별시,중구,60
2008.07,서울특별시,중구,60
2008.08,서울특별시,중구,60
2008.09,서울특별시,중구,57
2008.10,서울특별시,중구,267
2008.11,서울특별시,중구,267
2008.12,서울특별시,중구,245
2009.01,서울특별시,중구,242
2009.02,서울특별시,중구,240
2009.03,서울특별시,중구,231
2009.04,서울특별시,중구,228
2009.05,서울특별시,중구,225
2009.06,서울특별시,중구,220
2009.07,서울특별시,중구,210
2009.08,서울특별시,중구,188
2009.09,서울특별시,중구,188
2009.10,서울특별시,중구,188
2009.11,서울특별시,중구,188
2009.12,서울특별시,중구,188
2010.01,서울특별시,중구,188
2010.02,서울특별시,중구,188
2010.03,서울특별시,중구,76
2010.04,서울특별시,중구,75
2010.05,서울특별시,중구,73
2010.06,서울특별시,중구,72
2010.07,서울특별시,중구,72
2010.08,서울특별시,중구,73
2010.09,서울특별시,중구,74
2010.10,서울특별시,중구,74
2010.11,서울특별시,중구,71
2010.12,서울특별시,중구,68
2011.01,서울특별시,중구,68
2011.02,서울특별시,중구,66
2011.03,서울특별시,중구,69
2011.04,서울특별시,중구,69
2011.05,서울특별시,중구,69
2011.06,서울특별시,중구,66
2011.07,서울특별시,중구,67
2011.08,서울특별시,중구,66
2011.09,서울특별시,중구,63
2011.10,서울특별시,중구,62
2011.11,서울특별시,중구,62
2011.12,서울특별시,중구,62
2012.01,서울특별시,중구,61
2012.02,서울특별시,중구,65
2012.03,서울특별시,중구,62
2012.04,서울특별시,중구,62
2012.05,서울특별시,중구,61
2012.06,서울특별시,중구,59
2012.07,서울특별시,중구,65
2012.08,서울특별시,중구,65
2012.09,서울특별시,중구,64
2012.10,서울특별시,중구,60
2012.11,서울특별시,중구,53
2012.12,서울특별시,중구,51
2007.08,서울특별시,강남구,0
2008.01,서울특별시,강남구,19
2008.02,서울특별시,강남구,19
2008.03,서울특별시,강남구,19
2008.04,서울특별시,강남구,19
2008.05,서울특별시,강남구,19
2008.06,서울특별시,강남구,19
2008.07,서울특별시,강남구,19
2008.08,서울특별시,강남구,19
2008.09,서울특별시,강남구,19
2008.10,서울특별시,강남구,19
2008.11,서울특별시,강남구,19
2008.12,서울특별시,강남구,19
2009.01,서울특별시,강남구,19
2009.02,서울특별시,강남구,19
2009.03,서울특별시,강남구,19
2009.04,서울특별시,강남구,19
2009.05,서울특별시,강남구,19
2009.06,서울특별시,강남구,18
2009.07,서울특별시,강남구,14
2009.08,서울특별시,강남구,14
2009.09,서울특별시,강남구,14
2009.10,서울특별시,강남구,14
2009.11,서울특별시,강남구,14
2009.12,서울특별시,강남구,14
2010.01,서울특별시,강남구,14
2010.02,서울특별시,강남구,14
2010.03,서울특별시,강남구,14
2010.04,서울특별시,강남구,60
2010.05,서울특별시,강남구,45
2010.06,서울특별시,강남구,21
2010.07,서울특별시,강남구,21
2010.08,서울특별시,강남구,21
2010.09,서울특별시,강남구,21
2010.10,서울특별시,강남구,21
2010.11,서울특별시,강남구,21
2010.12,서울특별시,강남구,21
2011.01,서울특별시,강남구,21
2011.02,서울특별시,강남구,21
2011.03,서울특별시,강남구,21
2011.04,서울특별시,강남구,14
2011.05,서울특별시,강남구,10
2011.06,서울특별시,강남구,10
2011.07,서울특별시,강남구,10
2011.08,서울특별시,강남구,7
2011.09,서울특별시,강남구,7
2011.10,서울특별시,강남구,7
2011.11,서울특별시,강남구,7
2011.12,서울특별시,강남구,7
2012.01,서울특별시,강남구,7
2012.02,서울특별시,강남구,7
2012.03,서울특별시,강남구,7
2012.04,서울특별시,강남구,7
2012.05,서울특별시,강남구,7
2012.06,서울특별시,강남구,7
2012.07,서울특별시,강남구,7
2012.08,서울특별시,강남구,7
2012.09,서울특별시,강남구,7
2012.10,서울특별시,강남구,7
2012.11,서울특별시,강남구,7
2012.12,서울특별시,강남구,7
2007.08,서울특별시,용산구,0
2007.12,서울특별시,용산구,0
2008.06,서울특별시,용산구,0
2008.11,서울특별시,용산구,68
2008.12,서울특별시,용산구,53
2009.01,서울특별시,용산구,12
2009.02,서울특별시,용산구,3
2009.03,서울특별시,용산구,19
2009.04,서울특별시,용산구,7
2009.05,서울특별시,용산구,0
2009.06,서울특별시,용산구,0
2009.07,서울특별시,용산구,0
2009.08,서울특별시,용산구,0
2009.09,서울특별시,용산구,0
2009.10,서울특별시,용산구,0
2009.11,서울특별시,용산구,0
2009.12,서울특별시,용산구,0
2010.01,서울특별시,용산구,0
2010.02,서울특별시,용산구,0
2010.03,서울특별시,용산구,0
2010.04,서울특별시,용산구,0
2010.05,서울특별시,용산구,104
2010.06,서울특별시,용산구,104
2010.07,서울특별시,용산구,104
2010.08,서울특별시,용산구,104
2010.09,서울특별시,용산구,104
2010.10,서울특별시,용산구,582
2010.11,서울특별시,용산구,598
2010.12,서울특별시,용산구,598
2011.01,서울특별시,용산구,260
2011.02,서울특별시,용산구,260
2011.03,서울특별시,용산구,260
2011.04,서울특별시,용산구,151
2011.05,서울특별시,용산구,151
2011.06,서울특별시,용산구,142
2011.07,서울특별시,용산구,142
2011.08,서울특별시,용산구,142
2011.09,서울특별시,용산구,93
2011.10,서울특별시,용산구,93
2011.11,서울특별시,용산구,114
2011.12,서울특별시,용산구,84
2012.01,서울특별시,용산구,84
2012.02,서울특별시,용산구,84
2012.03,서울특별시,용산구,140
2012.04,서울특별시,용산구,140
2012.05,서울특별시,용산구,140
2012.06,서울특별시,용산구,83
2012.07,서울특별시,용산구,83
2012.08,서울특별시,용산구,83
2012.09,서울특별시,용산구,83
2012.10,서울특별시,용산구,83
2012.11,서울특별시,용산구,83
2012.12,서울특별시,용산구,83
2007.08,서울특별시,강동구,0
2008.02,서울특별시,강동구,63
2008.03,서울특별시,강동구,55
2008.04,서울특별시,강동구,50
2008.05,서울특별시,강동구,39
2008.06,서울특별시,강동구,33
2008.07,서울특별시,강동구,31
2008.08,서울특별시,강동구,31
2008.09,서울특별시,강동구,81
2008.10,서울특별시,강동구,81
2008.11,서울특별시,강동구,81
2008.12,서울특별시,강동구,73
2009.01,서울특별시,강동구,74
2009.02,서울특별시,강동구,72
2009.03,서울특별시,강동구,62
2009.04,서울특별시,강동구,66
2009.05,서울특별시,강동구,60
2009.06,서울특별시,강동구,50
2009.07,서울특별시,강동구,55
2009.08,서울특별시,강동구,53
2009.09,서울특별시,강동구,42
2009.10,서울특별시,강동구,42
2009.11,서울특별시,강동구,30
2009.12,서울특별시,강동구,26
2010.01,서울특별시,강동구,26
2010.02,서울특별시,강동구,25
2010.03,서울특별시,강동구,26
2010.04,서울특별시,강동구,24
2010.05,서울특별시,강동구,323
2010.06,서울특별시,강동구,323
2010.07,서울특별시,강동구,323
2010.08,서울특별시,강동구,323
2010.09,서울특별시,강동구,422
2010.10,서울특별시,강동구,330
2010.11,서울특별시,강동구,321
2010.12,서울특별시,강동구,363
2011.01,서울특별시,강동구,345
2011.02,서울특별시,강동구,322
2011.03,서울특별시,강동구,309
2011.04,서울특별시,강동구,289
2011.05,서울특별시,강동구,262
2011.06,서울특별시,강동구,245
2011.07,서울특별시,강동구,241
2011.08,서울특별시,강동구,205
2011.09,서울특별시,강동구,179
2011.10,서울특별시,강동구,153
2011.11,서울특별시,강동구,133
2011.12,서울특별시,강동구,168
2012.01,서울특별시,강동구,158
2012.02,서울특별시,강동구,115
2012.03,서울특별시,강동구,112
2012.04,서울특별시,강동구,112
2012.05,서울특별시,강동구,161
2012.06,서울특별시,강동구,274
2012.07,서울특별시,강동구,271
2012.08,서울특별시,강동구,264
2012.09,서울특별시,강동구,305
2012.10,서울특별시,강동구,289
2012.11,서울특별시,강동구,319
2012.12,서울특별시,강동구,323
2007.08,서울특별시,성동구,0
2007.12,서울특별시,성동구,0
2008.06,서울특별시,성동구,0
2008.10,서울특별시,성동구,40
2008.11,서울특별시,성동구,74
2008.12,서울특별시,성동구,73
2009.01,서울특별시,성동구,73
2009.02,서울특별시,성동구,67
2009.03,서울특별시,성동구,67
2009.04,서울특별시,성동구,104
2009.05,서울특별시,성동구,96
2009.06,서울특별시,성동구,82
2009.07,서울특별시,성동구,77
2009.08,서울특별시,성동구,77
2009.09,서울특별시,성동구,87
2009.10,서울특별시,성동구,87
2009.11,서울특별시,성동구,87
2009.12,서울특별시,성동구,87
2010.01,서울특별시,성동구,87
2010.02,서울특별시,성동구,87
2010.03,서울특별시,성동구,87
2010.04,서울특별시,성동구,80
2010.05,서울특별시,성동구,87
2010.06,서울특별시,성동구,85
2010.07,서울특별시,성동구,85
2010.08,서울특별시,성동구,80
2010.09,서울특별시,성동구,80
2010.10,서울특별시,성동구,79
2010.11,서울특별시,성동구,79
2010.12,서울특별시,성동구,79
2011.01,서울특별시,성동구,79
2011.02,서울특별시,성동구,79
2011.03,서울특별시,성동구,79
2011.04,서울특별시,성동구,79
2011.05,서울특별시,성동구,79
2011.06,서울특별시,성동구,79
2011.07,서울특별시,성동구,79
2011.08,서울특별시,성동구,79
2011.09,서울특별시,성동구,79
2011.10,서울특별시,성동구,79
2011.11,서울특별시,성동구,79
2011.12,서울특별시,성동구,79
2012.01,서울특별시,성동구,79
2012.02,서울특별시,성동구,79
2012.03,서울특별시,성동구,79
2012.04,서울특별시,성동구,79
2012.05,서울특별시,성동구,79
2012.06,서울특별시,성동구,79
2012.07,서울특별시,성동구,104
2012.08,서울특별시,성동구,508
2012.09,서울특별시,성동구,502
2012.10,서울특별시,성동구,420
2012.11,서울특별시,성동구,342
2012.12,서울특별시,성동구,285
2007.07,서울특별시,강북구,106
2007.08,서울특별시,강북구,0
2007.12,서울특별시,강북구,0
2008.06,서울특별시,강북구,0
2008.10,서울특별시,강북구,22
2008.11,서울특별시,강북구,14
2008.12,서울특별시,강북구,14
2009.01,서울특별시,강북구,4
2009.02,서울특별시,강북구,0
2009.03,서울특별시,강북구,0
2009.04,서울특별시,강북구,0
2009.05,서울특별시,강북구,0
2009.06,서울특별시,강북구,0
2009.07,서울특별시,강북구,0
2009.08,서울특별시,강북구,0
2009.09,서울특별시,강북구,0
2009.10,서울특별시,강북구,0
2009.11,서울특별시,강북구,0
2009.12,서울특별시,강북구,0
2010.01,서울특별시,강북구,0
2010.02,서울특별시,강북구,0
2010.03,서울특별시,강북구,0
2010.04,서울특별시,강북구,0
2010.05,서울특별시,강북구,0
2010.06,서울특별시,강북구,0
2010.07,서울특별시,강북구,0
2010.08,서울특별시,강북구,0
2010.09,서울특별시,강북구,0
2010.10,서울특별시,강북구,0
2010.11,서울특별시,강북구,0
2010.12,서울특별시,강북구,0
2011.01,서울특별시,강북구,0
2011.02,서울특별시,강북구,0
2011.03,서울특별시,강북구,0
2011.04,서울특별시,강북구,0
2011.05,서울특별시,강북구,0
2011.06,서울특별시,강북구,0
2011.07,서울특별시,강북구,0
2011.08,서울특별시,강북구,0
2011.09,서울특별시,강북구,65
2011.10,서울특별시,강북구,65
2011.11,서울특별시,강북구,75
2011.12,서울특별시,강북구,74
2012.01,서울특별시,강북구,73
2012.02,서울특별시,강북구,74
2012.03,서울특별시,강북구,71
2012.04,서울특별시,강북구,71
2012.05,서울특별시,강북구,68
2012.06,서울특별시,강북구,68
2012.07,서울특별시,강북구,68
2012.08,서울특별시,강북구,68
2012.09,서울특별시,강북구,68
2012.10,서울특별시,강북구,65
2012.11,서울특별시,강북구,64
2012.12,서울특별시,강북구,64
2007.08,서울특별시,강서구,0
2007.12,서울특별시,강서구,0
2008.04,서울특별시,강서구,63
2008.05,서울특별시,강서구,63
2008.06,서울특별시,강서구,78
2008.07,서울특별시,강서구,78
2008.08,서울특별시,강서구,78
2008.09,서울특별시,강서구,78
2008.10,서울특별시,강서구,128
2008.11,서울특별시,강서구,128
2008.12,서울특별시,강서구,120
2009.01,서울특별시,강서구,117
2009.02,서울특별시,강서구,117
2009.03,서울특별시,강서구,117
2009.04,서울특별시,강서구,24
2009.05,서울특별시,강서구,7
2009.06,서울특별시,강서구,26
2009.07,서울특별시,강서구,25
2009.08,서울특별시,강서구,25
2009.09,서울특별시,강서구,24
2009.10,서울특별시,강서구,24
2009.11,서울특별시,강서구,24
2009.12,서울특별시,강서구,24
2010.01,서울특별시,강서구,24
2010.02,서울특별시,강서구,21
2010.03,서울특별시,강서구,21
2010.04,서울특별시,강서구,21
2010.05,서울특별시,강서구,21
2010.06,서울특별시,강서구,21
2010.07,서울특별시,강서구,21
2010.08,서울특별시,강서구,21
2010.09,서울특별시,강서구,21
2010.10,서울특별시,강서구,21
2010.11,서울특별시,강서구,21
2010.12,서울특별시,강서구,21
2011.01,서울특별시,강서구,21
2011.02,서울특별시,강서구,21
2011.03,서울특별시,강서구,14
2011.04,서울특별시,강서구,14
2011.05,서울특별시,강서구,14
2011.06,서울특별시,강서구,14
2011.07,서울특별시,강서구,14
2011.08,서울특별시,강서구,14
2011.09,서울특별시,강서구,11
2011.10,서울특별시,강서구,11
2011.11,서울특별시,강서구,11
2011.12,서울특별시,강서구,9
2012.01,서울특별시,강서구,9
2012.02,서울특별시,강서구,9
2012.03,서울특별시,강서구,5
2012.04,서울특별시,강서구,5
2012.05,서울특별시,강서구,5
2012.06,서울특별시,강서구,5
2012.07,서울특별시,강서구,61
2012.08,서울특별시,강서구,61
2012.09,서울특별시,강서구,61
2012.10,서울특별시,강서구,60
2012.11,서울특별시,강서구,60
2012.12,서울특별시,강서구,57
2007.01,서울특별시,광진구,187
2007.02,서울특별시,광진구,107
2007.03,서울특별시,광진구,187
2007.04,서울특별시,광진구,187
2007.05,서울특별시,광진구,187
2007.06,서울특별시,광진구,187
2007.07,서울특별시,광진구,187
2007.08,서울특별시,광진구,187
2007.09,서울특별시,광진구,187
2007.10,서울특별시,광진구,187
2007.11,서울특별시,광진구,187
2007.12,서울특별시,광진구,32
2008.01,서울특별시,광진구,32
2008.02,서울특별시,광진구,32
2008.03,서울특별시,광진구,32
2008.04,서울특별시,광진구,24
2008.05,서울특별시,광진구,22
2008.06,서울특별시,광진구,22
2008.07,서울특별시,광진구,22
2008.08,서울특별시,광진구,22
2008.09,서울특별시,광진구,22
2008.10,서울특별시,광진구,22
2008.11,서울특별시,광진구,18
2008.12,서울특별시,광진구,18
2009.01,서울특별시,광진구,18
2009.02,서울특별시,광진구,10
2009.03,서울특별시,광진구,10
2009.04,서울특별시,광진구,20
2009.05,서울특별시,광진구,22
2009.06,서울특별시,광진구,22
2009.07,서울특별시,광진구,22
2009.08,서울특별시,광진구,21
2009.09,서울특별시,광진구,21
2009.10,서울특별시,광진구,4
2009.11,서울특별시,광진구,4
2009.12,서울특별시,광진구,4
2010.01,서울특별시,광진구,4
2010.02,서울특별시,광진구,3
2010.03,서울특별시,광진구,3
2010.04,서울특별시,광진구,3
2010.05,서울특별시,광진구,3
2010.06,서울특별시,광진구,3
2010.07,서울특별시,광진구,3
2010.08,서울특별시,광진구,3
2010.09,서울특별시,광진구,3
2010.10,서울특별시,광진구,3
2010.11,서울특별시,광진구,3
2010.12,서울특별시,광진구,2
2011.01,서울특별시,광진구,2
2011.02,서울특별시,광진구,2
2011.03,서울특별시,광진구,2
2011.04,서울특별시,광진구,2
2011.05,서울특별시,광진구,2
2011.06,서울특별시,광진구,2
2011.07,서울특별시,광진구,2
2011.08,서울특별시,광진구,2
2011.09,서울특별시,광진구,2
2011.10,서울특별시,광진구,2
2011.11,서울특별시,광진구,2
2011.12,서울특별시,광진구,2
2012.01,서울특별시,광진구,2
2012.02,서울특별시,광진구,2
2012.03,서울특별시,광진구,19
2012.04,서울특별시,광진구,19
2012.05,서울특별시,광진구,19
2012.06,서울특별시,광진구,19
2012.07,서울특별시,광진구,19
2012.08,서울특별시,광진구,19
2012.09,서울특별시,광진구,19
2012.10,서울특별시,광진구,19
2012.11,서울특별시,광진구,19
2012.12,서울특별시,광진구,19
2007.08,서울특별시,동대문구,0
2007.12,서울특별시,동대문구,0
2008.06,서울특별시,동대문구,0
2008.07,서울특별시,동대문구,15
2008.08,서울특별시,동대문구,72
2008.11,서울특별시,동대문구,0
2008.12,서울특별시,동대문구,0
2009.01,서울특별시,동대문구,27
2009.02,서울특별시,동대문구,27
2009.03,서울특별시,동대문구,27
2009.04,서울특별시,동대문구,7
2009.05,서울특별시,동대문구,7
2009.06,서울특별시,동대문구,24
2009.07,서울특별시,동대문구,60
2009.08,서울특별시,동대문구,60
2009.09,서울특별시,동대문구,60
2009.10,서울특별시,동대문구,60
2009.11,서울특별시,동대문구,60
2009.12,서울특별시,동대문구,60
2010.01,서울특별시,동대문구,60
2010.02,서울특별시,동대문구,60
2010.03,서울특별시,동대문구,60
2010.04,서울특별시,동대문구,60
2010.05,서울특별시,동대문구,115
2010.06,서울특별시,동대문구,112
2010.07,서울특별시,동대문구,111
2010.08,서울특별시,동대문구,111
2010.09,서울특별시,동대문구,112
2010.10,서울특별시,동대문구,108
2010.11,서울특별시,동대문구,107
2010.12,서울특별시,동대문구,105
2011.01,서울특별시,동대문구,105
2011.02,서울특별시,동대문구,102
2011.03,서울특별시,동대문구,101
2011.04,서울특별시,동대문구,90
2011.05,서울특별시,동대문구,80
2011.06,서울특별시,동대문구,76
2011.07,서울특별시,동대문구,73
2011.08,서울특별시,동대문구,72
2011.09,서울특별시,동대문구,72
2011.10,서울특별시,동대문구,72
2011.11,서울특별시,동대문구,72
2011.12,서울특별시,동대문구,72
2012.01,서울특별시,동대문구,72
2012.02,서울특별시,동대문구,72
2012.03,서울특별시,동대문구,72
2012.04,서울특별시,동대문구,72
2012.05,서울특별시,동대문구,72
2012.06,서울특별시,동대문구,31
2012.07,서울특별시,동대문구,31
2012.08,서울특별시,동대문구,28
2012.09,서울특별시,동대문구,26
2012.10,서울특별시,동대문구,26
2012.11,서울특별시,동대문구,26
2012.12,서울특별시,동대문구,26
2007.08,서울특별시,관악구,0
2007.12,서울특별시,관악구,0
2008.06,서울특별시,관악구,0
2008.11,서울특별시,관악구,0
2008.12,서울특별시,관악구,0
2009.01,서울특별시,관악구,74
2009.02,서울특별시,관악구,74
2009.03,서울특별시,관악구,66
2009.04,서울특별시,관악구,60
2009.05,서울특별시,관악구,48
2009.06,서울특별시,관악구,48
2009.07,서울특별시,관악구,30
2009.08,서울특별시,관악구,30
2009.09,서울특별시,관악구,30
2009.10,서울특별시,관악구,30
2009.11,서울특별시,관악구,48
2009.12,서울특별시,관악구,48
2010.01,서울특별시,관악구,48
2010.02,서울특별시,관악구,48
2010.03,서울특별시,관악구,48
2010.04,서울특별시,관악구,1
2010.05,서울특별시,관악구,0
2010.06,서울특별시,관악구,0
2010.07,서울특별시,관악구,0
2010.08,서울특별시,관악구,0
2010.09,서울특별시,관악구,0
2010.10,서울특별시,관악구,0
2010.11,서울특별시,관악구,0
2010.12,서울특별시,관악구,0
2011.01,서울특별시,관악구,0
2011.02,서울특별시,관악구,0
2011.03,서울특별시,관악구,0
2011.04,서울특별시,관악구,0
2011.05,서울특별시,관악구,0
2011.06,서울특별시,관악구,0
2011.07,서울특별시,관악구,0
2011.08,서울특별시,관악구,0
2011.09,서울특별시,관악구,0
2011.10,서울특별시,관악구,0
2011.11,서울특별시,관악구,0
2011.12,서울특별시,관악구,0
2012.01,서울특별시,관악구,0
2012.02,서울특별시,관악구,0
2012.03,서울특별시,관악구,0
2012.04,서울특별시,관악구,0
2012.05,서울특별시,관악구,0
2012.06,서울특별시,관악구,0
2012.07,서울특별시,관악구,0
2012.08,서울특별시,관악구,0
2012.09,서울특별시,관악구,0
2012.10,서울특별시,관악구,0
2012.11,서울특별시,관악구,0
2012.12,서울특별시,관악구,0
2007.08,서울특별시,중랑구,0
2007.12,서울특별시,중랑구,0
2008.06,서울특별시,중랑구,0
2008.11,서울특별시,중랑구,0
2008.12,서울특별시,중랑구,0
2009.01,서울특별시,중랑구,0
2009.02,서울특별시,중랑구,0
2009.03,서울특별시,중랑구,0
2009.04,서울특별시,중랑구,0
2009.05,서울특별시,중랑구,0
2009.06,서울특별시,중랑구,0
2009.07,서울특별시,중랑구,0
2009.08,서울특별시,중랑구,0
2009.09,서울특별시,중랑구,0
2009.10,서울특별시,중랑구,0
2009.11,서울특별시,중랑구,0
2009.12,서울특별시,중랑구,0
2010.01,서울특별시,중랑구,0
2010.02,서울특별시,중랑구,0
2010.03,서울특별시,중랑구,0
2010.04,서울특별시,중랑구,0
2010.05,서울특별시,중랑구,0
2010.06,서울특별시,중랑구,0
2010.07,서울특별시,중랑구,0
2010.08,서울특별시,중랑구,140
2010.09,서울특별시,중랑구,140
2010.10,서울특별시,중랑구,132
2010.11,서울특별시,중랑구,115
2010.12,서울특별시,중랑구,108
2011.01,서울특별시,중랑구,105
2011.02,서울특별시,중랑구,92
2011.03,서울특별시,중랑구,92
2011.04,서울특별시,중랑구,92
2011.05,서울특별시,중랑구,81
2011.06,서울특별시,중랑구,78
2011.07,서울특별시,중랑구,75
2011.08,서울특별시,중랑구,73
2011.09,서울특별시,중랑구,129
2011.10,서울특별시,중랑구,127
2011.11,서울특별시,중랑구,124
2011.12,서울특별시,중랑구,119
2012.01,서울특별시,중랑구,116
2012.02,서울특별시,중랑구,94
2012.03,서울특별시,중랑구,81
2012.04,서울특별시,중랑구,79
2012.05,서울특별시,중랑구,77
2012.06,서울특별시,중랑구,73
2012.07,서울특별시,중랑구,77
2012.08,서울특별시,중랑구,76
2012.09,서울특별시,중랑구,76
2012.10,서울특별시,중랑구,76
2012.11,서울특별시,중랑구,75
2012.12,서울특별시,중랑구,69
2007.08,서울특별시,구로구,0
2007.12,서울특별시,구로구,0
2008.06,서울특별시,구로구,0
2008.11,서울특별시,구로구,0
2008.12,서울특별시,구로구,0
2009.01,서울특별시,구로구,0
2009.02,서울특별시,구로구,0
2009.03,서울특별시,구로구,0
2009.04,서울특별시,구로구,0
2009.05,서울특별시,구로구,0
2009.06,서울특별시,구로구,0
2009.07,서울특별시,구로구,0
2009.08,서울특별시,구로구,0
2009.09,서울특별시,구로구,0
2009.10,서울특별시,구로구,0
2009.11,서울특별시,구로구,0
2009.12,서울특별시,구로구,0
2010.01,서울특별시,구로구,0
2010.02,서울특별시,구로구,0
2010.03,서울특별시,구로구,0
2010.04,서울특별시,구로구,23
2010.05,서울특별시,구로구,23
2010.06,서울특별시,구로구,101
2010.07,서울특별시,구로구,101
2010.08,서울특별시,구로구,101
2010.09,서울특별시,구로구,101
2010.10,서울특별시,구로구,73
2010.11,서울특별시,구로구,73
2010.12,서울특별시,구로구,77
2011.01,서울특별시,구로구,76
2011.02,서울특별시,구로구,156
2011.03,서울특별시,구로구,155
2011.04,서울특별시,구로구,149
2011.05,서울특별시,구로구,143
2011.06,서울특별시,구로구,141
2011.07,서울특별시,구로구,134
2011.08,서울특별시,구로구,119
2011.09,서울특별시,구로구,113
2011.10,서울특별시,구로구,199
2011.11,서울특별시,구로구,196
2011.12,서울특별시,구로구,193
2012.01,서울특별시,구로구,188
2012.02,서울특별시,구로구,181
2012.03,서울특별시,구로구,174
2012.04,서울특별시,구로구,172
2012.05,서울특별시,구로구,170
2012.06,서울특별시,구로구,170
2012.07,서울특별시,구로구,606
2012.08,서울특별시,구로구,579
2012.09,서울특별시,구로구,578
2012.10,서울특별시,구로구,556
2012.11,서울특별시,구로구,514
2012.12,서울특별시,구로구,481
2007.01,서울특별시,성북구,404
2007.02,서울특별시,성북구,404
2007.03,서울특별시,성북구,404
2007.04,서울특별시,성북구,404
2007.05,서울특별시,성북구,404
2007.06,서울특별시,성북구,404
2007.07,서울특별시,성북구,404
2007.08,서울특별시,성북구,404
2007.09,서울특별시,성북구,404
2007.10,서울특별시,성북구,404
2007.11,서울특별시,성북구,404
2007.12,서울특별시,성북구,0
2008.06,서울특별시,성북구,0
2008.09,서울특별시,성북구,47
2008.10,서울특별시,성북구,45
2008.11,서울특별시,성북구,45
2008.12,서울특별시,성북구,213
2009.01,서울특별시,성북구,213
2009.02,서울특별시,성북구,212
2009.03,서울특별시,성북구,211
2009.04,서울특별시,성북구,164
2009.05,서울특별시,성북구,157
2009.06,서울특별시,성북구,156
2009.07,서울특별시,성북구,155
2009.08,서울특별시,성북구,147
2009.09,서울특별시,성북구,142
2009.10,서울특별시,성북구,113
2009.11,서울특별시,성북구,113
2009.12,서울특별시,성북구,113
2010.01,서울특별시,성북구,113
2010.02,서울특별시,성북구,113
2010.03,서울특별시,성북구,113
2010.04,서울특별시,성북구,114
2010.05,서울특별시,성북구,121
2010.06,서울특별시,성북구,121
2010.07,서울특별시,성북구,122
2010.08,서울특별시,성북구,122
2010.09,서울특별시,성북구,122
2010.10,서울특별시,성북구,122
2010.11,서울특별시,성북구,122
2010.12,서울특별시,성북구,115
2011.01,서울특별시,성북구,115
2011.02,서울특별시,성북구,115
2011.03,서울특별시,성북구,115
2011.04,서울특별시,성북구,115
2011.05,서울특별시,성북구,115
2011.06,서울특별시,성북구,115
2011.07,서울특별시,성북구,115
2011.08,서울특별시,성북구,115
2011.09,서울특별시,성북구,115
2011.10,서울특별시,성북구,115
2011.11,서울특별시,성북구,124
2011.12,서울특별시,성북구,124
2012.01,서울특별시,성북구,204
2012.02,서울특별시,성북구,204
2012.03,서울특별시,성북구,204
2012.04,서울특별시,성북구,204
2012.05,서울특별시,성북구,204
2012.06,서울특별시,성북구,204
2012.07,서울특별시,성북구,204
2012.08,서울특별시,성북구,204
